"date","Dólar","Salario_Minimo","Reservas_Internacionais","Selic","IPCA"
"1996-09-26",1.0205,112,59643,NA,0.44
"1996-09-27",1.021,112,59643,NA,0.44
"1996-09-30",1.0215,112,59643,NA,0.44
"1996-10-01",1.0215,112,58600,NA,0.3
"1996-10-02",1.0215,112,58600,NA,0.3
"1996-10-04",1.022,112,58600,NA,0.3
"1996-10-07",1.0225,112,58600,NA,0.3
"1996-10-08",1.0225,112,58600,NA,0.3
"1996-10-09",1.0233,112,58600,NA,0.3
"1996-10-10",1.0247,112,58600,NA,0.3
"1996-10-11",1.0254,112,58600,NA,0.3
"1996-10-14",1.0247,112,58600,NA,0.3
"1996-10-15",1.0251,112,58600,NA,0.3
"1996-10-16",1.0253,112,58600,NA,0.3
"1996-10-17",1.025,112,58600,NA,0.3
"1996-10-18",1.0252,112,58600,NA,0.3
"1996-10-21",1.0254,112,58600,NA,0.3
"1996-10-22",1.0263,112,58600,NA,0.3
"1996-10-23",1.027,112,58600,NA,0.3
"1996-10-24",1.0264,112,58600,NA,0.3
"1996-10-25",1.0272,112,58600,NA,0.3
"1996-10-28",1.0279,112,58600,NA,0.3
"1996-10-29",1.0285,112,58600,NA,0.3
"1996-10-30",1.0275,112,58600,NA,0.3
"1996-10-31",1.0276,112,58600,NA,0.3
"1996-11-01",1.028,112,60471,NA,0.32
"1996-11-04",1.028,112,60471,NA,0.32
"1996-11-05",1.028,112,60471,NA,0.32
"1996-11-06",1.028,112,60471,NA,0.32
"1996-11-07",1.0288,112,60471,NA,0.32
"1996-11-08",1.0295,112,60471,NA,0.32
"1996-11-11",1.0297,112,60471,NA,0.32
"1996-11-12",1.0311,112,60471,NA,0.32
"1996-11-13",1.0309,112,60471,NA,0.32
"1996-11-14",1.0305,112,60471,NA,0.32
"1996-11-18",1.0304,112,60471,NA,0.32
"1996-11-19",1.0303,112,60471,NA,0.32
"1996-11-20",1.0308,112,60471,NA,0.32
"1996-11-21",1.0311,112,60471,NA,0.32
"1996-11-22",1.0311,112,60471,NA,0.32
"1996-11-25",1.0311,112,60471,NA,0.32
"1996-11-26",1.032,112,60471,NA,0.32
"1996-11-27",1.0324,112,60471,NA,0.32
"1996-11-28",1.0328,112,60471,NA,0.32
"1996-11-29",1.0332,112,60471,NA,0.32
"1996-12-02",1.0331,112,60471,NA,0.32
"1996-12-03",1.0331,112,60471,NA,0.32
"1996-12-04",1.0338,112,60471,NA,0.32
"1996-12-05",1.0346,112,60471,NA,0.32
"1996-12-06",1.0351,112,60471,NA,0.32
"1996-12-09",1.035,112,60471,NA,0.32
"1996-12-10",1.0359,112,60471,NA,0.32
"1996-12-11",1.0369,112,60471,NA,0.32
"1996-12-12",1.0376,112,60471,NA,0.32
"1996-12-13",1.0381,112,60471,NA,0.32
"1996-12-16",1.0389,112,60471,NA,0.32
"1996-12-17",1.0407,112,60471,NA,0.32
"1996-12-18",1.0383,112,60471,NA,0.32
"1996-12-19",1.0384,112,60471,NA,0.32
"1996-12-20",1.0387,112,60471,NA,0.32
"1996-12-23",1.0388,112,60471,NA,0.32
"1996-12-24",1.039,112,60471,NA,0.32
"1996-12-26",1.0389,112,60471,NA,0.32
"1996-12-27",1.04,112,60471,NA,0.32
"1996-12-30",1.0394,112,60471,NA,0.32
"1996-12-31",1.0394,112,60471,NA,0.32
"1997-01-02",1.0395,112,60471,NA,0.32
"1997-01-03",1.0398,112,60471,NA,0.32
"1997-01-06",1.0405,112,60471,NA,0.32
"1997-01-07",1.0405,112,60471,NA,0.32
"1997-01-08",1.041,112,60471,NA,0.32
"1997-01-09",1.0415,112,60471,NA,0.32
"1997-01-10",1.0414,112,60471,NA,0.32
"1997-01-13",1.042,112,60471,NA,0.32
"1997-01-14",1.0422,112,60471,NA,0.32
"1997-01-15",1.0426,112,60471,NA,0.32
"1997-01-16",1.0436,112,60471,NA,0.32
"1997-01-17",1.0439,112,60471,NA,0.32
"1997-01-20",1.0432,112,60471,NA,0.32
"1997-01-21",1.0435,112,60471,NA,0.32
"1997-01-22",1.0436,112,60471,NA,0.32
"1997-01-23",1.0438,112,60471,NA,0.32
"1997-01-24",1.0441,112,60471,NA,0.32
"1997-01-27",1.0441,112,60471,NA,0.32
"1997-01-28",1.0449,112,60471,NA,0.32
"1997-01-29",1.0456,112,60471,NA,0.32
"1997-01-30",1.0457,112,60471,NA,0.32
"1997-01-31",1.0461,112,60471,NA,0.32
"1997-02-03",1.0457,112,60471,NA,0.32
"1997-02-04",1.0463,112,60471,NA,0.32
"1997-02-05",1.047,112,60471,NA,0.32
"1997-02-06",1.0472,112,60471,NA,0.32
"1997-02-07",1.048,112,60471,NA,0.32
"1997-02-12",1.0476,112,60471,NA,0.32
"1997-02-13",1.0487,112,60471,NA,0.32
"1997-02-14",1.0495,112,60471,NA,0.32
"1997-02-17",1.0491,112,60471,NA,0.32
"1997-02-18",1.0495,112,60471,NA,0.32
"1997-02-19",1.0504,112,60471,NA,0.32
"1997-02-20",1.0505,112,60471,NA,0.32
"1997-02-21",1.0508,112,60471,NA,0.32
"1997-02-24",1.0507,112,60471,NA,0.32
"1997-02-25",1.0511,112,60471,NA,0.32
"1997-02-26",1.0517,112,60471,NA,0.32
"1997-02-27",1.0515,112,60471,NA,0.32
"1997-02-28",1.0515,112,60471,NA,0.32
"1997-03-03",1.0515,112,60471,NA,0.32
"1997-03-04",1.0517,112,60471,NA,0.32
"1997-03-05",1.0526,112,60471,NA,0.32
"1997-03-06",1.053,112,60471,NA,0.32
"1997-03-07",1.0532,112,60471,NA,0.32
"1997-03-10",1.0532,112,60471,NA,0.32
"1997-03-11",1.0539,112,60471,NA,0.32
"1997-03-12",1.0544,112,60471,NA,0.32
"1997-03-13",1.0557,112,60471,NA,0.32
"1997-03-14",1.0554,112,60471,NA,0.32
"1997-03-17",1.0582,112,60471,NA,0.32
"1997-03-18",1.0589,112,60471,NA,0.32
"1997-03-19",1.0605,112,60471,NA,0.32
"1997-03-20",1.0602,112,60471,NA,0.32
"1997-03-21",1.0611,112,60471,NA,0.32
"1997-03-24",1.0615,112,60471,NA,0.32
"1997-03-25",1.0612,112,60471,NA,0.32
"1997-03-26",1.0609,112,60471,NA,0.32
"1997-03-31",1.0593,112,60471,NA,0.32
"1997-04-01",1.0594,112,56171,NA,0.88
"1997-04-02",1.0598,112,56171,NA,0.88
"1997-04-03",1.0584,112,56171,NA,0.88
"1997-04-04",1.0585,112,56171,NA,0.88
"1997-04-07",1.059,112,56171,NA,0.88
"1997-04-08",1.0588,112,56171,NA,0.88
"1997-04-09",1.059,112,56171,NA,0.88
"1997-04-10",1.0589,112,56171,NA,0.88
"1997-04-11",1.0595,112,56171,NA,0.88
"1997-04-14",1.06,112,56171,NA,0.88
"1997-04-15",1.0606,112,56171,NA,0.88
"1997-04-16",1.0611,112,56171,NA,0.88
"1997-04-17",1.0613,112,56171,NA,0.88
"1997-04-18",1.0618,112,56171,NA,0.88
"1997-04-22",1.0629,112,56171,NA,0.88
"1997-04-23",1.0633,112,56171,NA,0.88
"1997-04-24",1.0631,112,56171,NA,0.88
"1997-04-25",1.0632,112,56171,NA,0.88
"1997-04-28",1.0632,112,56171,NA,0.88
"1997-04-29",1.0633,112,56171,NA,0.88
"1997-04-30",1.0638,112,56171,NA,0.88
"1997-05-02",1.0643,112,56171,NA,0.88
"1997-05-05",1.0647,112,56171,NA,0.88
"1997-05-06",1.065,112,56171,NA,0.88
"1997-05-07",1.0653,112,56171,NA,0.88
"1997-05-08",1.0651,112,56171,NA,0.88
"1997-05-09",1.066,112,56171,NA,0.88
"1997-05-12",1.0673,112,56171,NA,0.88
"1997-05-13",1.068,112,56171,NA,0.88
"1997-05-14",1.0683,112,56171,NA,0.88
"1997-05-15",1.0678,112,56171,NA,0.88
"1997-05-16",1.0677,112,56171,NA,0.88
"1997-05-19",1.068,112,56171,NA,0.88
"1997-05-20",1.0685,112,56171,NA,0.88
"1997-05-21",1.0689,112,56171,NA,0.88
"1997-05-22",1.0698,112,56171,NA,0.88
"1997-05-23",1.0709,112,56171,NA,0.88
"1997-05-26",1.0721,112,56171,NA,0.88
"1997-05-27",1.0728,112,56171,NA,0.88
"1997-05-28",1.0732,112,56171,NA,0.88
"1997-05-30",1.0717,112,56171,NA,0.88
"1997-06-02",1.0709,112,56171,NA,0.88
"1997-06-03",1.0715,112,56171,NA,0.88
"1997-06-04",1.0726,112,56171,NA,0.88
"1997-06-05",1.0728,112,56171,NA,0.88
"1997-06-06",1.0728,112,56171,NA,0.88
"1997-06-09",1.073,112,56171,NA,0.88
"1997-06-10",1.0729,112,56171,NA,0.88
"1997-06-11",1.0734,112,56171,NA,0.88
"1997-06-12",1.0738,112,56171,NA,0.88
"1997-06-13",1.0745,112,56171,NA,0.88
"1997-06-16",1.0741,112,56171,NA,0.88
"1997-06-17",1.0741,112,56171,NA,0.88
"1997-06-18",1.075,112,56171,NA,0.88
"1997-06-19",1.0757,112,56171,NA,0.88
"1997-06-20",1.0777,112,56171,NA,0.88
"1997-06-23",1.0769,112,56171,NA,0.88
"1997-06-24",1.077,112,56171,NA,0.88
"1997-06-25",1.0769,112,56171,NA,0.88
"1997-06-26",1.0768,112,56171,NA,0.88
"1997-06-27",1.0772,112,56171,NA,0.88
"1997-06-30",1.0769,112,56171,NA,0.88
"1997-07-01",1.0771,120,60331,NA,0.22
"1997-07-02",1.0773,120,60331,NA,0.22
"1997-07-03",1.0778,120,60331,NA,0.22
"1997-07-04",1.0779,120,60331,NA,0.22
"1997-07-07",1.0781,120,60331,NA,0.22
"1997-07-08",1.079,120,60331,NA,0.22
"1997-07-09",1.0796,120,60331,NA,0.22
"1997-07-10",1.0797,120,60331,NA,0.22
"1997-07-11",1.0803,120,60331,NA,0.22
"1997-07-14",1.0806,120,60331,NA,0.22
"1997-07-15",1.0808,120,60331,NA,0.22
"1997-07-16",1.0811,120,60331,NA,0.22
"1997-07-17",1.0812,120,60331,NA,0.22
"1997-07-18",1.0816,120,60331,NA,0.22
"1997-07-21",1.0815,120,60331,NA,0.22
"1997-07-22",1.0817,120,60331,NA,0.22
"1997-07-23",1.0823,120,60331,NA,0.22
"1997-07-24",1.0822,120,60331,NA,0.22
"1997-07-25",1.0824,120,60331,NA,0.22
"1997-07-28",1.0827,120,60331,NA,0.22
"1997-07-29",1.0833,120,60331,NA,0.22
"1997-07-30",1.0834,120,60331,NA,0.22
"1997-07-31",1.0834,120,60331,NA,0.22
"1997-08-01",1.0835,120,63056,NA,-0.02
"1997-08-04",1.0835,120,63056,NA,-0.02
"1997-08-05",1.0843,120,63056,NA,-0.02
"1997-08-06",1.0845,120,63056,NA,-0.02
"1997-08-07",1.0851,120,63056,NA,-0.02
"1997-08-08",1.0858,120,63056,NA,-0.02
"1997-08-11",1.0858,120,63056,NA,-0.02
"1997-08-12",1.0859,120,63056,NA,-0.02
"1997-08-13",1.0863,120,63056,NA,-0.02
"1997-08-14",1.0864,120,63056,NA,-0.02
"1997-08-15",1.0873,120,63056,NA,-0.02
"1997-08-18",1.0885,120,63056,NA,-0.02
"1997-08-19",1.0894,120,63056,NA,-0.02
"1997-08-20",1.089,120,63056,NA,-0.02
"1997-08-21",1.0888,120,63056,NA,-0.02
"1997-08-22",1.0912,120,63056,NA,-0.02
"1997-08-25",1.092,120,63056,NA,-0.02
"1997-08-26",1.0925,120,63056,NA,-0.02
"1997-08-27",1.0922,120,63056,NA,-0.02
"1997-08-28",1.0916,120,63056,NA,-0.02
"1997-08-29",1.0916,120,63056,NA,-0.02
"1997-09-01",1.0914,120,61931,NA,0.06
"1997-09-02",1.0922,120,61931,NA,0.06
"1997-09-03",1.0925,120,61931,NA,0.06
"1997-09-04",1.0925,120,61931,NA,0.06
"1997-09-05",1.0929,120,61931,NA,0.06
"1997-09-08",1.0916,120,61931,NA,0.06
"1997-09-09",1.0915,120,61931,NA,0.06
"1997-09-10",1.0918,120,61931,NA,0.06
"1997-09-11",1.0922,120,61931,NA,0.06
"1997-09-12",1.0925,120,61931,NA,0.06
"1997-09-15",1.0927,120,61931,NA,0.06
"1997-09-16",1.0932,120,61931,NA,0.06
"1997-09-17",1.0938,120,61931,NA,0.06
"1997-09-18",1.0942,120,61931,NA,0.06
"1997-09-19",1.0943,120,61931,NA,0.06
"1997-09-22",1.0949,120,61931,NA,0.06
"1997-09-23",1.0952,120,61931,NA,0.06
"1997-09-24",1.0954,120,61931,NA,0.06
"1997-09-25",1.0955,120,61931,NA,0.06
"1997-09-26",1.0961,120,61931,NA,0.06
"1997-09-29",1.0962,120,61931,NA,0.06
"1997-09-30",1.0964,120,61931,NA,0.06
"1997-10-01",1.0967,120,53690,NA,0.23
"1997-10-02",1.097,120,53690,NA,0.23
"1997-10-03",1.0971,120,53690,NA,0.23
"1997-10-06",1.0974,120,53690,NA,0.23
"1997-10-07",1.0977,120,53690,NA,0.23
"1997-10-08",1.0979,120,53690,NA,0.23
"1997-10-09",1.0982,120,53690,NA,0.23
"1997-10-10",1.0985,120,53690,NA,0.23
"1997-10-13",1.0985,120,53690,NA,0.23
"1997-10-14",1.0988,120,53690,NA,0.23
"1997-10-15",1.0994,120,53690,NA,0.23
"1997-10-16",1.0996,120,53690,NA,0.23
"1997-10-17",1.1,120,53690,NA,0.23
"1997-10-20",1.1003,120,53690,NA,0.23
"1997-10-21",1.1004,120,53690,NA,0.23
"1997-10-22",1.1008,120,53690,NA,0.23
"1997-10-23",1.1009,120,53690,NA,0.23
"1997-10-24",1.1012,120,53690,NA,0.23
"1997-10-27",1.1027,120,53690,NA,0.23
"1997-10-28",1.1064,120,53690,NA,0.23
"1997-10-29",1.1024,120,53690,NA,0.23
"1997-10-30",1.1063,120,53690,NA,0.23
"1997-10-31",1.1031,120,53690,NA,0.23
"1997-11-03",1.103,120,53690,NA,0.23
"1997-11-04",1.1041,120,53690,NA,0.23
"1997-11-05",1.1041,120,53690,NA,0.23
"1997-11-06",1.1069,120,53690,NA,0.23
"1997-11-07",1.1082,120,53690,NA,0.23
"1997-11-10",1.1053,120,53690,NA,0.23
"1997-11-11",1.105,120,53690,NA,0.23
"1997-11-12",1.1064,120,53690,NA,0.23
"1997-11-13",1.107,120,53690,NA,0.23
"1997-11-14",1.1082,120,53690,NA,0.23
"1997-11-17",1.1067,120,53690,NA,0.23
"1997-11-18",1.1066,120,53690,NA,0.23
"1997-11-19",1.1081,120,53690,NA,0.23
"1997-11-20",1.1081,120,53690,NA,0.23
"1997-11-21",1.1094,120,53690,NA,0.23
"1997-11-24",1.1097,120,53690,NA,0.23
"1997-11-25",1.1104,120,53690,NA,0.23
"1997-11-26",1.1104,120,53690,NA,0.23
"1997-11-27",1.1089,120,53690,NA,0.23
"1997-11-28",1.1098,120,53690,NA,0.23
"1997-12-01",1.1096,120,52173,NA,0.43
"1997-12-02",1.1096,120,52173,NA,0.43
"1997-12-03",1.1104,120,52173,NA,0.43
"1997-12-04",1.1106,120,52173,NA,0.43
"1997-12-05",1.1105,120,52173,NA,0.43
"1997-12-08",1.1119,120,52173,NA,0.43
"1997-12-09",1.1122,120,52173,NA,0.43
"1997-12-10",1.1129,120,52173,NA,0.43
"1997-12-11",1.1151,120,52173,NA,0.43
"1997-12-12",1.1162,120,52173,NA,0.43
"1997-12-15",1.1143,120,52173,NA,0.43
"1997-12-16",1.1134,120,52173,NA,0.43
"1997-12-17",1.1141,120,52173,NA,0.43
"1997-12-18",1.1144,120,52173,NA,0.43
"1997-12-19",1.1148,120,52173,NA,0.43
"1997-12-22",1.1151,120,52173,NA,0.43
"1997-12-23",1.115,120,52173,NA,0.43
"1997-12-24",1.115,120,52173,NA,0.43
"1997-12-26",1.1151,120,52173,NA,0.43
"1997-12-29",1.1157,120,52173,NA,0.43
"1997-12-30",1.1164,120,52173,NA,0.43
"1997-12-31",1.1164,120,52173,NA,0.43
"1998-01-02",1.1165,120,52173,NA,0.43
"1998-01-05",1.1165,120,52173,NA,0.43
"1998-01-06",1.1169,120,52173,NA,0.43
"1998-01-07",1.1175,120,52173,NA,0.43
"1998-01-08",1.118,120,52173,NA,0.43
"1998-01-09",1.1184,120,52173,NA,0.43
"1998-01-12",1.1192,120,52173,NA,0.43
"1998-01-13",1.1187,120,52173,NA,0.43
"1998-01-14",1.119,120,52173,NA,0.43
"1998-01-15",1.1206,120,52173,NA,0.43
"1998-01-16",1.1205,120,52173,NA,0.43
"1998-01-19",1.1201,120,52173,NA,0.43
"1998-01-20",1.1205,120,52173,NA,0.43
"1998-01-21",1.1207,120,52173,NA,0.43
"1998-01-22",1.1206,120,52173,NA,0.43
"1998-01-23",1.1215,120,52173,NA,0.43
"1998-01-26",1.1216,120,52173,NA,0.43
"1998-01-27",1.1224,120,52173,NA,0.43
"1998-01-28",1.1227,120,52173,NA,0.43
"1998-01-29",1.123,120,52173,NA,0.43
"1998-01-30",1.1237,120,52173,NA,0.43
"1998-02-02",1.1236,120,52173,NA,0.43
"1998-02-03",1.1244,120,52173,NA,0.43
"1998-02-04",1.1245,120,52173,NA,0.43
"1998-02-05",1.1245,120,52173,NA,0.43
"1998-02-06",1.1254,120,52173,NA,0.43
"1998-02-09",1.1255,120,52173,NA,0.43
"1998-02-10",1.1264,120,52173,NA,0.43
"1998-02-11",1.1265,120,52173,NA,0.43
"1998-02-12",1.1268,120,52173,NA,0.43
"1998-02-13",1.1276,120,52173,NA,0.43
"1998-02-16",1.1274,120,52173,NA,0.43
"1998-02-17",1.1284,120,52173,NA,0.43
"1998-02-18",1.1286,120,52173,NA,0.43
"1998-02-19",1.1292,120,52173,NA,0.43
"1998-02-20",1.1295,120,52173,NA,0.43
"1998-02-25",1.1297,120,52173,NA,0.43
"1998-02-26",1.1298,120,52173,NA,0.43
"1998-02-27",1.1304,120,52173,NA,0.43
"1998-03-02",1.1305,120,52173,NA,0.43
"1998-03-03",1.1306,120,52173,NA,0.43
"1998-03-04",1.1314,120,52173,NA,0.43
"1998-03-05",1.1314,120,52173,NA,0.43
"1998-03-06",1.1315,120,52173,NA,0.43
"1998-03-09",1.1323,120,52173,NA,0.43
"1998-03-10",1.1324,120,52173,NA,0.43
"1998-03-11",1.1325,120,52173,NA,0.43
"1998-03-12",1.1328,120,52173,NA,0.43
"1998-03-13",1.1334,120,52173,NA,0.43
"1998-03-16",1.1335,120,52173,NA,0.43
"1998-03-17",1.1335,120,52173,NA,0.43
"1998-03-18",1.1344,120,52173,NA,0.43
"1998-03-19",1.1344,120,52173,NA,0.43
"1998-03-20",1.1346,120,52173,NA,0.43
"1998-03-23",1.1349,120,52173,NA,0.43
"1998-03-24",1.1352,120,52173,NA,0.43
"1998-03-25",1.1358,120,52173,NA,0.43
"1998-03-26",1.136,120,52173,NA,0.43
"1998-03-27",1.1364,120,52173,NA,0.43
"1998-03-30",1.1365,120,52173,NA,0.43
"1998-03-31",1.1374,120,52173,NA,0.43
"1998-04-01",1.1375,120,74656,NA,0.24
"1998-04-02",1.1375,120,74656,NA,0.24
"1998-04-03",1.1384,120,74656,NA,0.24
"1998-04-06",1.1388,120,74656,NA,0.24
"1998-04-07",1.1388,120,74656,NA,0.24
"1998-04-08",1.1394,120,74656,NA,0.24
"1998-04-13",1.1397,120,74656,NA,0.24
"1998-04-14",1.1404,120,74656,NA,0.24
"1998-04-15",1.1407,120,74656,NA,0.24
"1998-04-16",1.1409,120,74656,NA,0.24
"1998-04-17",1.1414,120,74656,NA,0.24
"1998-04-20",1.1418,120,74656,NA,0.24
"1998-04-22",1.1425,120,74656,NA,0.24
"1998-04-23",1.1428,120,74656,NA,0.24
"1998-04-24",1.1435,120,74656,NA,0.24
"1998-04-27",1.1441,120,74656,NA,0.24
"1998-04-28",1.1449,120,74656,NA,0.24
"1998-04-29",1.1453,120,74656,NA,0.24
"1998-04-30",1.1443,120,74656,NA,0.24
"1998-05-04",1.1442,120,74656,NA,0.24
"1998-05-05",1.1449,120,74656,NA,0.24
"1998-05-06",1.1452,120,74656,NA,0.24
"1998-05-07",1.1451,120,74656,NA,0.24
"1998-05-08",1.1455,120,74656,NA,0.24
"1998-05-11",1.1459,120,74656,NA,0.24
"1998-05-12",1.1463,120,74656,NA,0.24
"1998-05-13",1.1474,120,74656,NA,0.24
"1998-05-14",1.1473,120,74656,NA,0.24
"1998-05-15",1.1472,120,74656,NA,0.24
"1998-05-18",1.1475,120,74656,NA,0.24
"1998-05-19",1.1488,120,74656,NA,0.24
"1998-05-20",1.1489,120,74656,NA,0.24
"1998-05-21",1.1497,120,74656,NA,0.24
"1998-05-22",1.1515,120,74656,NA,0.24
"1998-05-25",1.1516,120,74656,NA,0.24
"1998-05-26",1.1531,120,74656,NA,0.24
"1998-05-27",1.152,120,74656,NA,0.24
"1998-05-28",1.15,120,74656,NA,0.24
"1998-05-29",1.1505,120,74656,NA,0.24
"1998-06-01",1.152,130,70898,NA,0.02
"1998-06-02",1.1517,130,70898,NA,0.02
"1998-06-03",1.1518,130,70898,NA,0.02
"1998-06-04",1.1517,130,70898,NA,0.02
"1998-06-05",1.1524,130,70898,NA,0.02
"1998-06-08",1.1529,130,70898,NA,0.02
"1998-06-09",1.1536,130,70898,NA,0.02
"1998-06-10",1.1546,130,70898,NA,0.02
"1998-06-12",1.1553,130,70898,NA,0.02
"1998-06-15",1.1551,130,70898,NA,0.02
"1998-06-16",1.1549,130,70898,NA,0.02
"1998-06-17",1.1553,130,70898,NA,0.02
"1998-06-18",1.1557,130,70898,NA,0.02
"1998-06-19",1.1562,130,70898,NA,0.02
"1998-06-22",1.1554,130,70898,NA,0.02
"1998-06-23",1.1555,130,70898,NA,0.02
"1998-06-24",1.1559,130,70898,NA,0.02
"1998-06-25",1.1561,130,70898,NA,0.02
"1998-06-26",1.1564,130,70898,NA,0.02
"1998-06-29",1.1566,130,70898,NA,0.02
"1998-06-30",1.1569,130,70898,NA,0.02
"1998-07-01",1.1572,130,70210,NA,-0.12
"1998-07-02",1.1572,130,70210,NA,-0.12
"1998-07-03",1.1575,130,70210,NA,-0.12
"1998-07-06",1.1583,130,70210,NA,-0.12
"1998-07-07",1.1589,130,70210,NA,-0.12
"1998-07-08",1.1597,130,70210,NA,-0.12
"1998-07-09",1.1612,130,70210,NA,-0.12
"1998-07-10",1.1612,130,70210,NA,-0.12
"1998-07-13",1.1619,130,70210,NA,-0.12
"1998-07-14",1.1634,130,70210,NA,-0.12
"1998-07-15",1.1615,130,70210,NA,-0.12
"1998-07-16",1.1621,130,70210,NA,-0.12
"1998-07-17",1.1617,130,70210,NA,-0.12
"1998-07-20",1.1607,130,70210,NA,-0.12
"1998-07-21",1.161,130,70210,NA,-0.12
"1998-07-22",1.162,130,70210,NA,-0.12
"1998-07-23",1.1647,130,70210,NA,-0.12
"1998-07-24",1.1655,130,70210,NA,-0.12
"1998-07-27",1.1661,130,70210,NA,-0.12
"1998-07-28",1.1635,130,70210,NA,-0.12
"1998-07-29",1.1632,130,70210,NA,-0.12
"1998-07-30",1.1624,130,70210,NA,-0.12
"1998-07-31",1.1634,130,70210,NA,-0.12
"1998-08-03",1.1643,130,70210,NA,-0.12
"1998-08-04",1.1659,130,70210,NA,-0.12
"1998-08-05",1.1671,130,70210,NA,-0.12
"1998-08-06",1.1681,130,70210,NA,-0.12
"1998-08-07",1.1683,130,70210,NA,-0.12
"1998-08-10",1.1692,130,70210,NA,-0.12
"1998-08-11",1.1689,130,70210,NA,-0.12
"1998-08-12",1.17,130,70210,NA,-0.12
"1998-08-13",1.1716,130,70210,NA,-0.12
"1998-08-14",1.1716,130,70210,NA,-0.12
"1998-08-17",1.173,130,70210,NA,-0.12
"1998-08-18",1.1739,130,70210,NA,-0.12
"1998-08-19",1.1742,130,70210,NA,-0.12
"1998-08-20",1.1738,130,70210,NA,-0.12
"1998-08-21",1.1753,130,70210,NA,-0.12
"1998-08-24",1.175,130,70210,NA,-0.12
"1998-08-25",1.1747,130,70210,NA,-0.12
"1998-08-26",1.1728,130,70210,NA,-0.12
"1998-08-27",1.1753,130,70210,NA,-0.12
"1998-08-28",1.1763,130,70210,NA,-0.12
"1998-08-31",1.1769,130,70210,NA,-0.12
"1998-09-01",1.1772,130,45811,NA,-0.22
"1998-09-02",1.1774,130,45811,NA,-0.22
"1998-09-03",1.178,130,45811,NA,-0.22
"1998-09-04",1.1784,130,45811,NA,-0.22
"1998-09-08",1.1769,130,45811,NA,-0.22
"1998-09-09",1.1792,130,45811,NA,-0.22
"1998-09-10",1.1794,130,45811,NA,-0.22
"1998-09-11",1.1793,130,45811,NA,-0.22
"1998-09-14",1.1803,130,45811,NA,-0.22
"1998-09-15",1.1798,130,45811,NA,-0.22
"1998-09-16",1.1796,130,45811,NA,-0.22
"1998-09-17",1.1801,130,45811,NA,-0.22
"1998-09-18",1.1808,130,45811,NA,-0.22
"1998-09-21",1.1816,130,45811,NA,-0.22
"1998-09-22",1.183,130,45811,NA,-0.22
"1998-09-23",1.1838,130,45811,NA,-0.22
"1998-09-24",1.1835,130,45811,NA,-0.22
"1998-09-25",1.1848,130,45811,NA,-0.22
"1998-09-28",1.1849,130,45811,NA,-0.22
"1998-09-29",1.185,130,45811,NA,-0.22
"1998-09-30",1.1856,130,45811,NA,-0.22
"1998-10-01",1.1807,130,42385,NA,0.02
"1998-10-02",1.1837,130,42385,NA,0.02
"1998-10-05",1.186,130,42385,NA,0.02
"1998-10-06",1.1849,130,42385,NA,0.02
"1998-10-07",1.1831,130,42385,NA,0.02
"1998-10-08",1.1846,130,42385,NA,0.02
"1998-10-09",1.1867,130,42385,NA,0.02
"1998-10-13",1.1877,130,42385,NA,0.02
"1998-10-14",1.1888,130,42385,NA,0.02
"1998-10-15",1.1886,130,42385,NA,0.02
"1998-10-16",1.1886,130,42385,NA,0.02
"1998-10-19",1.1899,130,42385,NA,0.02
"1998-10-20",1.1896,130,42385,NA,0.02
"1998-10-21",1.1899,130,42385,NA,0.02
"1998-10-22",1.1905,130,42385,NA,0.02
"1998-10-23",1.1911,130,42385,NA,0.02
"1998-10-26",1.1913,130,42385,NA,0.02
"1998-10-27",1.1922,130,42385,NA,0.02
"1998-10-28",1.1924,130,42385,NA,0.02
"1998-10-29",1.1922,130,42385,NA,0.02
"1998-10-30",1.1932,130,42385,NA,0.02
"1998-11-03",1.1929,130,42385,NA,0.02
"1998-11-04",1.1916,130,42385,NA,0.02
"1998-11-05",1.1905,130,42385,NA,0.02
"1998-11-06",1.1884,130,42385,NA,0.02
"1998-11-09",1.1899,130,42385,NA,0.02
"1998-11-10",1.1911,130,42385,NA,0.02
"1998-11-11",1.1908,130,42385,NA,0.02
"1998-11-12",1.1913,130,42385,NA,0.02
"1998-11-13",1.1915,130,42385,NA,0.02
"1998-11-16",1.1909,130,42385,NA,0.02
"1998-11-17",1.1909,130,42385,NA,0.02
"1998-11-18",1.1913,130,42385,NA,0.02
"1998-11-19",1.1932,130,42385,NA,0.02
"1998-11-20",1.195,130,42385,NA,0.02
"1998-11-23",1.1974,130,42385,NA,0.02
"1998-11-24",1.1978,130,42385,NA,0.02
"1998-11-25",1.1982,130,42385,NA,0.02
"1998-11-26",1.1992,130,42385,NA,0.02
"1998-11-27",1.2003,130,42385,NA,0.02
"1998-11-30",1.2012,130,42385,NA,0.02
"1998-12-01",1.2016,130,44556,NA,0.33
"1998-12-02",1.2013,130,44556,NA,0.33
"1998-12-03",1.2023,130,44556,NA,0.33
"1998-12-04",1.2026,130,44556,NA,0.33
"1998-12-07",1.2029,130,44556,NA,0.33
"1998-12-08",1.2035,130,44556,NA,0.33
"1998-12-09",1.2037,130,44556,NA,0.33
"1998-12-10",1.2034,130,44556,NA,0.33
"1998-12-11",1.204,130,44556,NA,0.33
"1998-12-14",1.2048,130,44556,NA,0.33
"1998-12-15",1.2052,130,44556,NA,0.33
"1998-12-16",1.2053,130,44556,NA,0.33
